"DateTime";"grid (86) (kw)"
"2014-01-14 18:45:00";1,13
"2014-01-14 19:00:00";1,382
"2014-01-14 19:15:00";2,408
"2014-01-14 19:30:00";2,222
"2014-01-14 19:45:00";2,552
"2014-01-14 20:00:00";2,979
"2014-01-14 20:15:00";2,869
"2014-01-14 20:30:00";2,248
"2014-01-14 20:45:00";1,443
"2014-01-14 21:00:00";1,341
"2014-01-14 21:15:00";1,174
"2014-01-14 21:30:00";1,036
"2014-01-14 21:45:00";0,663
"2014-01-14 22:00:00";0,969
"2014-01-14 22:15:00";0,765
"2014-01-14 22:30:00";0,799
"2014-01-14 22:45:00";0,304
"2014-01-14 23:00:00";0,25
"2014-01-14 23:15:00";0,446
"2014-01-14 23:30:00";0,255
"2014-01-14 23:45:00";0,24
"2014-01-15 00:00:00";0,385
"2014-01-15 00:15:00";0,155
"2014-01-15 00:30:00";0,334
"2014-01-15 00:45:00";0,242
"2014-01-15 01:00:00";0,342
"2014-01-15 01:15:00";0,385
"2014-01-15 01:30:00";0,29
"2014-01-15 01:45:00";0,434
"2014-01-15 02:00:00";0,166
"2014-01-15 02:15:00";0,36
"2014-01-15 02:30:00";0,175
"2014-01-15 02:45:00";0,338
"2014-01-15 03:00:00";0,331
"2014-01-15 03:15:00";0,354
"2014-01-15 03:30:00";0,426
"2014-01-15 03:45:00";0,262
"2014-01-15 04:00:00";0,324
"2014-01-15 04:15:00";0,316
"2014-01-15 04:30:00";0,181
"2014-01-15 04:45:00";0,379
"2014-01-15 05:00:00";0,401
"2014-01-15 05:15:00";0,296
"2014-01-15 05:30:00";0,423
"2014-01-15 05:45:00";0,374
"2014-01-15 06:00:00";0,238
"2014-01-15 06:15:00";0,269
"2014-01-15 06:30:00";0,362
"2014-01-15 06:45:00";0,47
"2014-01-15 07:00:00";0,32
"2014-01-15 07:15:00";0,379
"2014-01-15 07:30:00";0,425
"2014-01-15 07:45:00";0,333
"2014-01-15 08:00:00";0,158
"2014-01-15 08:15:00";0,825
"2014-01-15 08:30:00";0,658
"2014-01-15 08:45:00";1,382
"2014-01-15 09:00:00";1,11
"2014-01-15 09:15:00";0,765
"2014-01-15 09:30:00";0,76
"2014-01-15 09:45:00";0,573
"2014-01-15 10:00:00";0,574
"2014-01-15 10:15:00";0,809
"2014-01-15 10:30:00";0,984
"2014-01-15 10:45:00";3,769
"2014-01-15 11:00:00";3,751
"2014-01-15 11:15:00";3,739
"2014-01-15 11:30:00";3,782
"2014-01-15 11:45:00";3,834
"2014-01-15 12:00:00";3,825
"2014-01-15 12:15:00";3,815
"2014-01-15 12:30:00";3,6
"2014-01-15 12:45:00";1,408
"2014-01-15 13:00:00";1,404
"2014-01-15 13:15:00";1,427
"2014-01-15 13:30:00";1,5
"2014-01-15 13:45:00";1,493
"2014-01-15 14:00:00";1,489
"2014-01-15 14:15:00";1,442
"2014-01-15 14:30:00";1,405
"2014-01-15 14:45:00";1,408
"2014-01-15 15:00:00";1,407
"2014-01-15 15:15:00";1,429
"2014-01-15 15:30:00";1,449
"2014-01-15 15:45:00";0,663
"2014-01-15 16:00:00";0,659
"2014-01-15 16:15:00";0,73
"2014-01-15 16:30:00";0,523
"2014-01-15 16:45:00";0,518
"2014-01-15 17:00:00";0,521
"2014-01-15 17:15:00";0,765
"2014-01-15 17:30:00";0,798
"2014-01-15 17:45:00";0,914
"2014-01-15 18:00:00";1,075
"2014-01-15 18:15:00";1,013
"2014-01-15 18:30:00";1,271
"2014-01-15 18:45:00";1,285
"2014-01-15 19:00:00";1,681
"2014-01-15 19:15:00";1,664
"2014-01-15 19:30:00";1,344
"2014-01-15 19:45:00";1,273
"2014-01-15 20:00:00";1,304
"2014-01-15 20:15:00";1,069
"2014-01-15 20:30:00";1,216
"2014-01-15 20:45:00";1,038
"2014-01-15 21:00:00";0,956
"2014-01-15 21:15:00";0,864
"2014-01-15 21:30:00";0,966
"2014-01-15 21:45:00";0,945
"2014-01-15 22:00:00";0,991
"2014-01-15 22:15:00";1,026
"2014-01-15 22:30:00";0,878
"2014-01-15 22:45:00";0,809
"2014-01-15 23:00:00";0,605
"2014-01-15 23:15:00";0,347
"2014-01-15 23:30:00";0,401
"2014-01-15 23:45:00";0,47
"2014-01-16 00:00:00";0,46
"2014-01-16 00:15:00";0,374
"2014-01-16 00:30:00";0,347
"2014-01-16 00:45:00";0,394
"2014-01-16 01:00:00";0,366
"2014-01-16 01:15:00";0,361
"2014-01-16 01:30:00";0,299
"2014-01-16 01:45:00";0,42
"2014-01-16 02:00:00";0,414
"2014-01-16 02:15:00";0,36
"2014-01-16 02:30:00";0,355
"2014-01-16 02:45:00";0,271
"2014-01-16 03:00:00";0,362
"2014-01-16 03:15:00";0,406
"2014-01-16 03:30:00";0,43
"2014-01-16 03:45:00";0,42
"2014-01-16 04:00:00";0,293
"2014-01-16 04:15:00";0,27
"2014-01-16 04:30:00";0,283
"2014-01-16 04:45:00";0,388
"2014-01-16 05:00:00";0,449
"2014-01-16 05:15:00";0,438
"2014-01-16 05:30:00";0,369
"2014-01-16 05:45:00";0,349
"2014-01-16 06:00:00";0,294
"2014-01-16 06:15:00";0,345
"2014-01-16 06:30:00";0,357
"2014-01-16 06:45:00";0,398
"2014-01-16 07:00:00";0,455
"2014-01-16 07:15:00";0,382
"2014-01-16 07:30:00";0,5
"2014-01-16 07:45:00";0,525
"2014-01-16 08:00:00";1,679
"2014-01-16 08:15:00";1,445
"2014-01-16 08:30:00";1,106
"2014-01-16 08:45:00";1,353
"2014-01-16 09:00:00";1,472
"2014-01-16 09:15:00";1,644
"2014-01-16 09:30:00";1,334
"2014-01-16 09:45:00";1,054
"2014-01-16 10:00:00";0,789
"2014-01-16 10:15:00";0,873
"2014-01-16 10:30:00";0,994
"2014-01-16 10:45:00";3,852
"2014-01-16 11:00:00";3,641
"2014-01-16 11:15:00";3,689
"2014-01-16 11:30:00";3,735
"2014-01-16 11:45:00";3,695
"2014-01-16 12:00:00";3,734
"2014-01-16 12:15:00";3,725
"2014-01-16 12:30:00";3,544
"2014-01-16 12:45:00";1,31
"2014-01-16 13:00:00";1,311
"2014-01-16 13:15:00";1,307
"2014-01-16 13:30:00";1,367
"2014-01-16 13:45:00";1,406
"2014-01-16 14:00:00";1,391
"2014-01-16 14:15:00";1,391
"2014-01-16 14:30:00";1,338
"2014-01-16 14:45:00";1,309
"2014-01-16 15:00:00";1,31
"2014-01-16 15:15:00";1,31
"2014-01-16 15:30:00";1,879
"2014-01-16 15:45:00";1,119
"2014-01-16 16:00:00";0,954
"2014-01-16 16:15:00";0,905
"2014-01-16 16:30:00";0,833
"2014-01-16 16:45:00";0,781
"2014-01-16 17:00:00";0,778
"2014-01-16 17:15:00";0,799
"2014-01-16 17:30:00";0,898
"2014-01-16 17:45:00";0,938
"2014-01-16 18:00:00";1,127
"2014-01-16 18:15:00";0,929
"2014-01-16 18:30:00";1,333
"2014-01-16 18:45:00";1,132
"2014-01-16 19:00:00";1,899
"2014-01-16 19:15:00";1,335
"2014-01-16 19:30:00";1,582
"2014-01-16 19:45:00";2,792
"2014-01-16 20:00:00";2,401
"2014-01-16 20:15:00";2,334
"2014-01-16 20:30:00";1,999
"2014-01-16 20:45:00";2,487
"2014-01-16 21:00:00";2,297
"2014-01-16 21:15:00";2,137
"2014-01-16 21:30:00";2,258
"2014-01-16 21:45:00";2,187
"2014-01-16 22:00:00";2,025
"2014-01-16 22:15:00";1,846
"2014-01-16 22:30:00";1,681
"2014-01-16 22:45:00";0,36
"2014-01-16 23:00:00";0,451
"2014-01-16 23:15:00";0,28
"2014-01-16 23:30:00";0,444
"2014-01-16 23:45:00";0,233
"2014-01-17 00:00:00";0,18
"2014-01-17 00:15:00";0,374
"2014-01-17 00:30:00";0,179
"2014-01-17 00:45:00";0,374
"2014-01-17 01:00:00";0,257
"2014-01-17 01:15:00";0,4
"2014-01-17 01:30:00";0,315
"2014-01-17 01:45:00";0,284
"2014-01-17 02:00:00";0,298
"2014-01-17 02:15:00";0,257
"2014-01-17 02:30:00";0,3
"2014-01-17 02:45:00";0,23
"2014-01-17 03:00:00";0,43
"2014-01-17 03:15:00";0,289
"2014-01-17 03:30:00";0,446
"2014-01-17 03:45:00";0,238
"2014-01-17 04:00:00";0,338
"2014-01-17 04:15:00";0,184
"2014-01-17 04:30:00";0,37
"2014-01-17 04:45:00";0,291
"2014-01-17 05:00:00";0,414
"2014-01-17 05:15:00";0,441
"2014-01-17 05:30:00";0,425
"2014-01-17 05:45:00";0,141
"2014-01-17 06:00:00";0,331
"2014-01-17 06:15:00";0,263
"2014-01-17 06:30:00";0,204
"2014-01-17 06:45:00";0,398
"2014-01-17 07:00:00";0,374
"2014-01-17 07:15:00";0,336
"2014-01-17 07:30:00";0,477
"2014-01-17 07:45:00";0,533
"2014-01-17 08:00:00";0,984
"2014-01-17 08:15:00";1,335
"2014-01-17 08:30:00";1,047
"2014-01-17 08:45:00";1,431
"2014-01-17 09:00:00";1,525
"2014-01-17 09:15:00";1,241
"2014-01-17 09:30:00";0,538
"2014-01-17 09:45:00";0,531
"2014-01-17 10:00:00";0,603
"2014-01-17 10:15:00";0,622
"2014-01-17 10:30:00";0,85
"2014-01-17 10:45:00";3,738
"2014-01-17 11:00:00";3,782
"2014-01-17 11:15:00";3,784
"2014-01-17 11:30:00";3,768
"2014-01-17 11:45:00";3,764
"2014-01-17 12:00:00";3,703
"2014-01-17 12:15:00";3,742
"2014-01-17 12:30:00";3,711
"2014-01-17 12:45:00";1,347
"2014-01-17 13:00:00";1,442
"2014-01-17 13:15:00";1,474
"2014-01-17 13:30:00";1,351
"2014-01-17 13:45:00";1,344
"2014-01-17 14:00:00";1,341
"2014-01-17 14:15:00";1,385
"2014-01-17 14:30:00";1,439
"2014-01-17 14:45:00";1,43
"2014-01-17 15:00:00";1,425
"2014-01-17 15:15:00";1,346
"2014-01-17 15:30:00";1,467
"2014-01-17 15:45:00";0,872
"2014-01-17 16:00:00";0,842
"2014-01-17 16:15:00";1,028
"2014-01-17 16:30:00";1,16
"2014-01-17 16:45:00";1,082
"2014-01-17 17:00:00";0,65
"2014-01-17 17:15:00";0,477
"2014-01-17 17:30:00";0,82
"2014-01-17 17:45:00";1,071
"2014-01-17 18:00:00";1,03
"2014-01-17 18:15:00";0,799
"2014-01-17 18:30:00";0,901
"2014-01-17 18:45:00";1,078
"2014-01-17 19:00:00";1,181
"2014-01-17 19:15:00";1,162
"2014-01-17 19:30:00";1,243
"2014-01-17 19:45:00";1,004
"2014-01-17 20:00:00";1,144
"2014-01-17 20:15:00";1,654
"2014-01-17 20:30:00";2,558
"2014-01-17 20:45:00";2,31
"2014-01-17 21:00:00";2,196
"2014-01-17 21:15:00";2,114
"2014-01-17 21:30:00";1,769
"2014-01-17 21:45:00";1,062
"2014-01-17 22:00:00";0,821
"2014-01-17 22:15:00";0,896
"2014-01-17 22:30:00";0,779
"2014-01-17 22:45:00";0,399
"2014-01-17 23:00:00";0,288
"2014-01-17 23:15:00";0,342
"2014-01-17 23:30:00";0,477
"2014-01-17 23:45:00";0,347
"2014-01-18 00:00:00";0,205
"2014-01-18 00:15:00";0,318
"2014-01-18 00:30:00";0,414
"2014-01-18 00:45:00";0,377
"2014-01-18 01:00:00";0,547
"2014-01-18 01:15:00";0,66
"2014-01-18 01:30:00";0,419
"2014-01-18 01:45:00";0,375
"2014-01-18 02:00:00";0,346
"2014-01-18 02:15:00";0,465
"2014-01-18 02:30:00";0,438
"2014-01-18 02:45:00";0,352
"2014-01-18 03:00:00";0,316
"2014-01-18 03:15:00";0,348
"2014-01-18 03:30:00";0,356
"2014-01-18 03:45:00";0,338
"2014-01-18 04:00:00";0,336
"2014-01-18 04:15:00";0,388
"2014-01-18 04:30:00";0,453
"2014-01-18 04:45:00";0,464
"2014-01-18 05:00:00";0,406
"2014-01-18 05:15:00";0,355
"2014-01-18 05:30:00";0,365
"2014-01-18 05:45:00";0,405
"2014-01-18 06:00:00";0,447
"2014-01-18 06:15:00";0,491
"2014-01-18 06:30:00";0,466
"2014-01-18 06:45:00";0,435
"2014-01-18 07:00:00";0,347
"2014-01-18 07:15:00";0,485
"2014-01-18 07:30:00";0,918
"2014-01-18 07:45:00";1,018
"2014-01-18 08:00:00";3,869
"2014-01-18 08:15:00";2,164
"2014-01-18 08:30:00";1,126
"2014-01-18 08:45:00";1,343
"2014-01-18 09:00:00";1,546
"2014-01-18 09:15:00";1,115
"2014-01-18 09:30:00";1,084
"2014-01-18 09:45:00";1,009
"2014-01-18 10:00:00";1,08
"2014-01-18 10:15:00";1,746
"2014-01-18 10:30:00";1,118
"2014-01-18 10:45:00";4,196
"2014-01-18 11:00:00";4,455
"2014-01-18 11:15:00";4,892
"2014-01-18 11:30:00";4,906
"2014-01-18 11:45:00";4,336
"2014-01-18 12:00:00";4,417
"2014-01-18 12:15:00";4,418
"2014-01-18 12:30:00";4,166
"2014-01-18 12:45:00";2,071
"2014-01-18 13:00:00";1,689
"2014-01-18 13:15:00";1,861
"2014-01-18 13:30:00";1,594
"2014-01-18 13:45:00";1,429
"2014-01-18 14:00:00";1,405
"2014-01-18 14:15:00";1,878
"2014-01-18 14:30:00";1,497
"2014-01-18 14:45:00";1,597
"2014-01-18 15:00:00";1,8
"2014-01-18 15:15:00";1,614
"2014-01-18 15:30:00";1,317
"2014-01-18 15:45:00";0,534
"2014-01-18 16:00:00";0,555
"2014-01-18 16:15:00";0,632
"2014-01-18 16:30:00";0,629
"2014-01-18 16:45:00";0,616
"2014-01-18 17:00:00";0,577
"2014-01-18 17:15:00";0,529
"2014-01-18 17:30:00";0,531
"2014-01-18 17:45:00";0,529
"2014-01-18 18:00:00";0,601
"2014-01-18 18:15:00";0,848
"2014-01-18 18:30:00";1,013
"2014-01-18 18:45:00";0,941
"2014-01-18 19:00:00";1,692
"2014-01-18 19:15:00";2,661
"2014-01-18 19:30:00";2,425
"2014-01-18 19:45:00";2,331
"2014-01-18 20:00:00";2,343
"2014-01-18 20:15:00";2,121
"2014-01-18 20:30:00";2,223
"2014-01-18 20:45:00";2,437
"2014-01-18 21:00:00";1,863
"2014-01-18 21:15:00";2,057
"2014-01-18 21:30:00";2,327
"2014-01-18 21:45:00";1,875
"2014-01-18 22:00:00";1,476
"2014-01-18 22:15:00";0,843
"2014-01-18 22:30:00";0,785
"2014-01-18 22:45:00";0,499
"2014-01-18 23:00:00";0,502
"2014-01-18 23:15:00";0,569
"2014-01-18 23:30:00";0,485
"2014-01-18 23:45:00";0,189
"2014-01-19 00:00:00";0,185
"2014-01-19 00:15:00";0,213
"2014-01-19 00:30:00";0,284
"2014-01-19 00:45:00";0,501
"2014-01-19 01:00:00";0,39
"2014-01-19 01:15:00";0,615
"2014-01-19 01:30:00";0,472
"2014-01-19 01:45:00";0,305
"2014-01-19 02:00:00";0,344
"2014-01-19 02:15:00";0,46
"2014-01-19 02:30:00";0,271
"2014-01-19 02:45:00";0,397
"2014-01-19 03:00:00";0,358
"2014-01-19 03:15:00";0,225
"2014-01-19 03:30:00";0,381
"2014-01-19 03:45:00";0,184
"2014-01-19 04:00:00";0,474
"2014-01-19 04:15:00";0,286
"2014-01-19 04:30:00";0,502
"2014-01-19 04:45:00";0,542
"2014-01-19 05:00:00";0,435
"2014-01-19 05:15:00";0,279
"2014-01-19 05:30:00";0,4
"2014-01-19 05:45:00";0,435
"2014-01-19 06:00:00";0,316
"2014-01-19 06:15:00";0,457
"2014-01-19 06:30:00";0,527
"2014-01-19 06:45:00";0,373
"2014-01-19 07:00:00";0,337
"2014-01-19 07:15:00";0,423
"2014-01-19 07:30:00";0,398
"2014-01-19 07:45:00";0,836
"2014-01-19 08:00:00";0,78
"2014-01-19 08:15:00";0,595
"2014-01-19 08:30:00";0,809
"2014-01-19 08:45:00";1,294
"2014-01-19 09:00:00";1,336
"2014-01-19 09:15:00";1,322
"2014-01-19 09:30:00";2,938
"2014-01-19 09:45:00";2,586
"2014-01-19 10:00:00";4,81
"2014-01-19 10:15:00";6,619
"2014-01-19 10:30:00";5,078
"2014-01-19 10:45:00";5,234
"2014-01-19 11:00:00";4,824
"2014-01-19 11:15:00";4,28
"2014-01-19 11:30:00";3,874
"2014-01-19 11:45:00";3,867
"2014-01-19 12:00:00";3,855
"2014-01-19 12:15:00";4,238
"2014-01-19 12:30:00";3,94
"2014-01-19 12:45:00";4,239
"2014-01-19 13:00:00";4,011
"2014-01-19 13:15:00";4,172
"2014-01-19 13:30:00";4,231
"2014-01-19 13:45:00";5,92
"2014-01-19 14:00:00";5,267
"2014-01-19 14:15:00";5,476
"2014-01-19 14:30:00";5,228
"2014-01-19 14:45:00";5,821
"2014-01-19 15:00:00";5,362
"2014-01-19 15:15:00";5,257
"2014-01-19 15:30:00";5,243
"2014-01-19 15:45:00";5,292
"2014-01-19 16:00:00";4,531
"2014-01-19 16:15:00";4,43
"2014-01-19 16:30:00";4,388
"2014-01-19 16:45:00";4,105
"2014-01-19 17:00:00";4,065
"2014-01-19 17:15:00";4,052
"2014-01-19 17:30:00";4,194
"2014-01-19 17:45:00";4,199
"2014-01-19 18:00:00";4,098
"2014-01-19 18:15:00";4,425
"2014-01-19 18:30:00";4,345
"2014-01-19 18:45:00";4,501
"2014-01-19 19:00:00";5,544
"2014-01-19 19:15:00";4,683
"2014-01-19 19:30:00";4,557
"2014-01-19 19:45:00";4,275
"2014-01-19 20:00:00";4,145
"2014-01-19 20:15:00";4,205
"2014-01-19 20:30:00";4,168
"2014-01-19 20:45:00";4,051
"2014-01-19 21:00:00";4,059
"2014-01-19 21:15:00";3,906
"2014-01-19 21:30:00";3,864
"2014-01-19 21:45:00";4,094
"2014-01-19 22:00:00";3,88
"2014-01-19 22:15:00";3,786
"2014-01-19 22:30:00";3,893
"2014-01-19 22:45:00";3,651
"2014-01-19 23:00:00";3,661
"2014-01-19 23:15:00";3,95
"2014-01-19 23:30:00";3,749
"2014-01-19 23:45:00";3,738
"2014-01-20 00:00:00";3,669
"2014-01-20 00:15:00";3,658
"2014-01-20 00:30:00";3,66
"2014-01-20 00:45:00";3,68
"2014-01-20 01:00:00";3,762
"2014-01-20 01:15:00";3,759
"2014-01-20 01:30:00";3,754
"2014-01-20 01:45:00";3,726
"2014-01-20 02:00:00";3,664
"2014-01-20 02:15:00";4,032
"2014-01-20 02:30:00";3,872
"2014-01-20 02:45:00";3,383
"2014-01-20 03:00:00";0,32
"2014-01-20 03:15:00";0,334
"2014-01-20 03:30:00";0,328
"2014-01-20 03:45:00";0,317
"2014-01-20 04:00:00";0,31
"2014-01-20 04:15:00";0,243
"2014-01-20 04:30:00";0,229
"2014-01-20 04:45:00";0,228
"2014-01-20 05:00:00";0,268
"2014-01-20 05:15:00";0,359
"2014-01-20 05:30:00";0,68
"2014-01-20 05:45:00";0,575
"2014-01-20 06:00:00";0,476
"2014-01-20 06:15:00";0,382
"2014-01-20 06:30:00";0,384
"2014-01-20 06:45:00";0,41
"2014-01-20 07:00:00";0,509
"2014-01-20 07:15:00";0,525
"2014-01-20 07:30:00";0,442
"2014-01-20 07:45:00";0,298
"2014-01-20 08:00:00";1,343
"2014-01-20 08:15:00";1,133
"2014-01-20 08:30:00";0,736
"2014-01-20 08:45:00";1,36
"2014-01-20 09:00:00";2,084
"2014-01-20 09:15:00";4,426
"2014-01-20 09:30:00";4,165
"2014-01-20 09:45:00";4,052
"2014-01-20 10:00:00";4,228
"2014-01-20 10:15:00";4,105
"2014-01-20 10:30:00";4,244
"2014-01-20 10:45:00";4,522
"2014-01-20 11:00:00";4,243
"2014-01-20 11:15:00";4,143
"2014-01-20 11:30:00";4,171
"2014-01-20 11:45:00";4,169
"2014-01-20 12:00:00";3,771
"2014-01-20 12:15:00";4,023
"2014-01-20 12:30:00";3,744
"2014-01-20 12:45:00";3,856
"2014-01-20 13:00:00";3,765
"2014-01-20 13:15:00";3,713
"2014-01-20 13:30:00";3,835
"2014-01-20 13:45:00";3,636
"2014-01-20 14:00:00";3,637
"2014-01-20 14:15:00";3,845
"2014-01-20 14:30:00";4,002
"2014-01-20 14:45:00";4,271
"2014-01-20 15:00:00";4,676
"2014-01-20 15:15:00";4,015
"2014-01-20 15:30:00";4,708
"2014-01-20 15:45:00";4,164
"2014-01-20 16:00:00";4,207
"2014-01-20 16:15:00";4,626
"2014-01-20 16:30:00";4,926
"2014-01-20 16:45:00";4,937
"2014-01-20 17:00:00";4,222
"2014-01-20 17:15:00";4,497
"2014-01-20 17:30:00";4,475
"2014-01-20 17:45:00";4,424
"2014-01-20 18:00:00";4,225
"2014-01-20 18:15:00";4,165
"2014-01-20 18:30:00";4,2
"2014-01-20 18:45:00";4,334
"2014-01-20 19:00:00";4,848
"2014-01-20 19:15:00";4,803
"2014-01-20 19:30:00";4,781
"2014-01-20 19:45:00";4,241
"2014-01-20 20:00:00";4,397
"2014-01-20 20:15:00";4,325
"2014-01-20 20:30:00";4,418
"2014-01-20 20:45:00";4,474
"2014-01-20 21:00:00";3,757
"2014-01-20 21:15:00";1,371
"2014-01-20 21:30:00";1,468
"2014-01-20 21:45:00";0,878
"2014-01-20 22:00:00";0,743
"2014-01-20 22:15:00";0,651
"2014-01-20 22:30:00";0,627
"2014-01-20 22:45:00";0,281
"2014-01-20 23:00:00";0,276
"2014-01-20 23:15:00";0,324
"2014-01-20 23:30:00";0,285
"2014-01-20 23:45:00";0,172
"2014-01-21 00:00:00";0,155
"2014-01-21 00:15:00";0,153
"2014-01-21 00:30:00";0,155
"2014-01-21 00:45:00";0,152
"2014-01-21 01:00:00";0,232
"2014-01-21 01:15:00";0,267
"2014-01-21 01:30:00";0,256
"2014-01-21 01:45:00";0,246
"2014-01-21 02:00:00";0,213
"2014-01-21 02:15:00";0,151
"2014-01-21 02:30:00";0,153
"2014-01-21 02:45:00";0,15
"2014-01-21 03:00:00";0,153
"2014-01-21 03:15:00";0,221
"2014-01-21 03:30:00";0,265
"2014-01-21 03:45:00";0,253
"2014-01-21 04:00:00";0,243
"2014-01-21 04:15:00";0,195
"2014-01-21 04:30:00";0,15
"2014-01-21 04:45:00";0,325
"2014-01-21 05:00:00";0,349
"2014-01-21 05:15:00";0,291
"2014-01-21 05:30:00";0,478
"2014-01-21 05:45:00";0,47
"2014-01-21 06:00:00";0,527
"2014-01-21 06:15:00";0,44
"2014-01-21 06:30:00";0,317
"2014-01-21 06:45:00";0,427
"2014-01-21 07:00:00";0,279
"2014-01-21 07:15:00";0,673
"2014-01-21 07:30:00";1,137
"2014-01-21 07:45:00";0,989
"2014-01-21 08:00:00";0,418
"2014-01-21 08:15:00";0,385
"2014-01-21 08:30:00";0,308
"2014-01-21 08:45:00";0,645
"2014-01-21 09:00:00";0,639
"2014-01-21 09:15:00";0,633
"2014-01-21 09:30:00";0,731
"2014-01-21 09:45:00";0,732
"2014-01-21 10:00:00";0,763
"2014-01-21 10:15:00";0,728
"2014-01-21 10:30:00";0,875
"2014-01-21 10:45:00";3,927
"2014-01-21 11:00:00";3,907
"2014-01-21 11:15:00";3,902
"2014-01-21 11:30:00";3,897
"2014-01-21 11:45:00";3,804
"2014-01-21 12:00:00";3,806
"2014-01-21 12:15:00";3,806
"2014-01-21 12:30:00";3,676
"2014-01-21 12:45:00";1,522
"2014-01-21 13:00:00";1,578
"2014-01-21 13:15:00";1,564
"2014-01-21 13:30:00";1,557
"2014-01-21 13:45:00";1,51
"2014-01-21 14:00:00";1,469
"2014-01-21 14:15:00";1,47
"2014-01-21 14:30:00";1,47
"2014-01-21 14:45:00";1,47
"2014-01-21 15:00:00";1,82
"2014-01-21 15:15:00";1,602
"2014-01-21 15:30:00";1,882
"2014-01-21 15:45:00";1,002
"2014-01-21 16:00:00";1,165
"2014-01-21 16:15:00";0,969
"2014-01-21 16:30:00";0,885
"2014-01-21 16:45:00";0,887
"2014-01-21 17:00:00";0,925
"2014-01-21 17:15:00";1,171
"2014-01-21 17:30:00";1,025
"2014-01-21 17:45:00";1,107
"2014-01-21 18:00:00";1,098
"2014-01-21 18:15:00";0,921
"2014-01-21 18:30:00";1,191
"2014-01-21 18:45:00";1,272
"2014-01-21 19:00:00";1,197
"2014-01-21 19:15:00";2,068
"2014-01-21 19:30:00";2,875
"2014-01-21 19:45:00";1,864
"2014-01-21 20:00:00";1,27
"2014-01-21 20:15:00";1,122
"2014-01-21 20:30:00";1,054
"2014-01-21 20:45:00";1,966
"2014-01-21 21:00:00";2,594
"2014-01-21 21:15:00";1,667
"2014-01-21 21:30:00";1,904
"2014-01-21 21:45:00";1,744
"2014-01-21 22:00:00";1,206
"2014-01-21 22:15:00";0,959
"2014-01-21 22:30:00";1,189
"2014-01-21 22:45:00";1,019
"2014-01-21 23:00:00";2,405
"2014-01-21 23:15:00";2,426
"2014-01-21 23:30:00";1,951
"2014-01-21 23:45:00";1,843
"2014-01-22 00:00:00";1,676
"2014-01-22 00:15:00";1,828
"2014-01-22 00:30:00";1,674
"2014-01-22 00:45:00";1,953
"2014-01-22 01:00:00";1,689
"2014-01-22 01:15:00";1,666
"2014-01-22 01:30:00";1,853
"2014-01-22 01:45:00";1,65
"2014-01-22 02:00:00";0,802
"2014-01-22 02:15:00";0,517
"2014-01-22 02:30:00";0,6
"2014-01-22 02:45:00";0,549
"2014-01-22 03:00:00";0,406
"2014-01-22 03:15:00";0,561
"2014-01-22 03:30:00";0,409
"2014-01-22 03:45:00";0,551
"2014-01-22 04:00:00";3,009
"2014-01-22 04:15:00";1,488
"2014-01-22 04:30:00";2,481
"2014-01-22 04:45:00";2,545
"2014-01-22 05:00:00";3,906
"2014-01-22 05:15:00";3,856
"2014-01-22 05:30:00";1,847
"2014-01-22 05:45:00";0,463
"2014-01-22 06:00:00";0,568
"2014-01-22 06:15:00";0,624
"2014-01-22 06:30:00";0,592
"2014-01-22 06:45:00";0,573
"2014-01-22 07:00:00";0,471
"2014-01-22 07:15:00";0,47
"2014-01-22 07:30:00";0,466
"2014-01-22 07:45:00";0,459
"2014-01-22 08:00:00";1,407
"2014-01-22 08:15:00";1,151
"2014-01-22 08:30:00";1,329
"2014-01-22 08:45:00";1,562
"2014-01-22 09:00:00";1,868
"2014-01-22 09:15:00";1,21
"2014-01-22 09:30:00";0,89
"2014-01-22 09:45:00";0,806
"2014-01-22 10:00:00";1,028
"2014-01-22 10:15:00";0,793
"2014-01-22 10:30:00";0,902
"2014-01-22 10:45:00";3,901
"2014-01-22 11:00:00";3,941
"2014-01-22 11:15:00";3,952
"2014-01-22 11:30:00";3,949
"2014-01-22 11:45:00";3,919
"2014-01-22 12:00:00";3,849
"2014-01-22 12:15:00";3,845
"2014-01-22 12:30:00";3,711
"2014-01-22 12:45:00";1,498
"2014-01-22 13:00:00";1,562
"2014-01-22 13:15:00";1,606
"2014-01-22 13:30:00";1,589
"2014-01-22 13:45:00";1,583
"2014-01-22 14:00:00";1,513
"2014-01-22 14:15:00";1,5
"2014-01-22 14:30:00";1,498
"2014-01-22 14:45:00";1,501
"2014-01-22 15:00:00";1,514
"2014-01-22 15:15:00";1,602
"2014-01-22 15:30:00";1,624
"2014-01-22 15:45:00";0,94
"2014-01-22 16:00:00";0,757
"2014-01-22 16:15:00";0,751
"2014-01-22 16:30:00";0,841
"2014-01-22 16:45:00";0,824
"2014-01-22 17:00:00";0,814
"2014-01-22 17:15:00";0,978
"2014-01-22 17:30:00";1,097
"2014-01-22 17:45:00";1,01
"2014-01-22 18:00:00";1,047
"2014-01-22 18:15:00";0,932
"2014-01-22 18:30:00";0,984
"2014-01-22 18:45:00";1,234
"2014-01-22 19:00:00";1,291
"2014-01-22 19:15:00";1,339
"2014-01-22 19:30:00";2,626
"2014-01-22 19:45:00";1,017
"2014-01-22 20:00:00";0,71
"2014-01-22 20:15:00";0,928
"2014-01-22 20:30:00";0,807
